Time(ms) Command-Position Actual-Position Following-Error
163.91315198402800000 231.09874939995400000 231.09834983944900000 0.00039956050522960
164.11280259545800000 231.09076122333100000 231.09329506754900000 -0.00253384421773717
164.31245320688800000 231.08289500281800000 231.08553871512400000 -0.00264371230582583
164.51210381831800000 231.07515197624700000 231.07760205864900000 -0.00245008240176503
164.71175442974800000 231.06753336206300000 231.07178807258600000 -0.00425471052267312
164.91140504117800000 231.06004035913400000 231.06561988592100000 -0.00557952678707352
165.11105565260800000 231.05267414656200000 231.05798050761200000 -0.00530636105020221
165.31070626403800000 231.04543588349600000 231.05128481984100000 -0.00584893634538730
165.51035687546800000 231.03832670895200000 231.04430377483400000 -0.00597706588163760
165.71000748689800000 231.03134774163200000 231.03591576218600000 -0.00456802055364847
165.90965809832800000 231.02450007975000000 231.02967530489000000 -0.00517522513985114
166.10930870975800000 231.01778480085500000 231.02310433983800000 -0.00531953898320126
166.30895932118800000 231.01120296166600000 231.01508498191800000 -0.00388202025220608
166.50860993261800000 231.00475559790400000 231.00803032517400000 -0.00327472727008171
166.70826054404800000 230.99844372412900000 231.00071102380800000 -0.00226729967886286
166.90791115547800000 230.99226833357800000 230.99314808845500000 -0.00087975487710423
167.10756176690800000 230.98623039801400000 230.98650619387600000 -0.00027579586208049
167.30721237833800000 230.98033086756900000 230.97955867648100000 0.00077219108737836
167.50686298976800000 230.97457067059400000 230.97118616104100000 0.00338450955234748
167.70651360119800000 230.96895071351600000 230.96265628933900000 0.00629442417678661
167.90616421262800000 230.96347188069400000 230.95627173781400000 0.00720014287978188
168.10581482405800000 230.95813503427800000 230.94955503940600000 0.00857999487254801
168.30546543548800000 230.95294101407800000 230.94367787241900000 0.00926314165843678
168.50511604691800000 230.94789063742500000 230.93856468796700000 0.00932594945763299
168.70476665834800000 230.94298469904900000 230.93300148844700000 0.00998321060160379
168.90441726977800000 230.93822397095000000 230.92702463269200000 0.01119933825728480
169.10406788120800000 230.93360920227700000 230.92181220650700000 0.01179699577053840
169.30371849263800000 230.92914111921300000 230.91615051031100000 0.01299060890227110
169.50336910406800000 230.92482042485700000 230.91007634997400000 0.01474407488345260
169.70301971549800000 230.92064779911500000 230.90247914195100000 0.01816865716389770
169.90267032692800000 230.91662389859100000 230.89692398905800000 0.01969990953381280
170.10232093835800000 230.91274935649000000 230.89208692312200000 0.02066243336770410
170.30197154978800000 230.90902478251000000 230.88790282607100000 0.02112195643934460
170.50162216121800000 230.90545076275200000 230.88431149721100000 0.02113926554019940
170.70127277264800000 230.90202785962400000 230.88011294603300000 0.02191491359027960
170.90092338407800000 230.89875661175600000 230.87993443012200000 0.01882218163328280
171.10057399550800000 230.89563753391200000 230.87998658418700000 0.01565094972553990
171.30022460693800000 230.89267111691200000 230.87795346975300000 0.01471764715898870
171.49987521836800000 230.88985782755300000 230.87630003690700000 0.01355779064542160
171.69952582979800000 230.88719810853300000 230.87384358048400000 0.01335452804897840
171.89917644122800000 230.88469237838900000 230.87064981460600000 0.01404256378313560
172.09882705265800000 230.88234103142200000 230.86906820535700000 0.01327282606504810
172.29847766408800000 230.88014443764100000 230.86666539311400000 0.01347904452646280
172.49812827551800000 230.87810294270200000 230.86350888013800000 0.01459406256395820
172.69777888694800000 230.87621686785700000 230.86080551147500000 0.01541135638282750
172.89742949837800000 230.87448650989900000 230.85622385144200000 0.01826265845681970
173.09708010980800000 230.87291214111700000 230.85335895419100000 0.01955318692611740
173.29673072123800000 230.87149400925500000 230.85205882787700000 0.01943518137809970
173.49638133266800000 230.87023233747000000 230.85103914141700000 0.01919319605377720
173.69603194409800000 230.86912732430000000 230.84912672638900000 0.02000059791109270
173.89568255552800000 230.86817914363000000 230.84639519453000000 0.02178394909901730
174.09533316695800000 230.86738794466500000 230.84634631872200000 0.02104162594304170
174.29498377838800000 230.86675385190900000 230.84645345807100000 0.02030039383853930
174.49463438981800000 230.86627696514400000 230.84669798612600000 0.01957897901806400
174.69428500124800000 230.86595735941200000 230.84591835737200000 0.02003900203976630
174.89393561267800000 230.86579508500700000 230.84648832678800000 0.01930675821870410
175.09358622410800000 230.86579016746300000 230.84599688649200000 0.01979328097161210
175.29323683553800000 230.86594260755600000 230.84682077169400000 0.01912183586190960
175.49288744696800000 230.86625238129700000 230.84884122014000000 0.01741116115630350
175.69253805839800000 230.86671943993900000 230.85080340504600000 0.01591603489276850
175.89218866982800000 230.86734370998700000 230.85499554872500000 0.01234816126188320
176.09183928125800000 230.86812509320500000 230.85778295993800000 0.01034213326673240
176.29148989268800000 230.86906346663400000 230.86042582988700000 0.00863763674635720
176.49114050411800000 230.87015868261100000 230.86407467722900000 0.00608400538223464
176.69079111554800000 230.87141056879300000 230.86634725332300000 0.00506331547083505
176.89044172697800000 230.87281892818300000 230.87079063057900000 0.00202829760431200
177.09009233840800000 230.87438353916100000 230.87377652525900000 0.00060701390185614
