Peak Magnitude = 5.15 counts.	Peak Time = 17.71 ms.	
Rise Time = 8.41 ms.Overshoot = 3.5 %.	Damping Ratio = 0.73 .	
Natural Frequency = 42.70 Hz.	Settling Time = 12.77 ms.	
Time(ms) Command-Position Actual-Position Servo-Command
31.87743192000000000 237.20150756642300000 237.02095344662700000 7044.07324218750000000
32.32017403000000000 237.20150756642300000 237.02502354979500000 7062.71093750000000000
32.76291614000000000 237.20150756642300000 237.02809199690800000 7081.55468750000000000
33.20565825000000000 237.20150756642300000 237.03255280852300000 7098.78564453125000000
33.64840036000000000 237.20150756642300000 237.03601315617600000 7116.41943359375000000
34.09114247000000000 237.20150756642300000 237.04086527228400000 7132.39404296875000000
34.53388458000000000 237.20150756642300000 237.04585909843400000 7147.75683593750000000
34.97662669000000000 237.20150756642300000 237.04870805144300000 7164.34619140625000000
35.41936880000000000 237.20150756642300000 237.05419152975100000 7178.22265625000000000
35.86211091000000000 237.20150756642300000 237.06094950437500000 7190.53271484375000000
36.30485302000000000 237.20150756642300000 237.06659391522400000 7203.05810546875000000
36.74759513000000000 237.20150756642300000 237.07695499062500000 7210.83886718750000000
37.19033724000000000 237.20150756642300000 237.08476394414900000 7219.84472656250000000
37.63307935000000000 237.20150756642300000 237.09368437528600000 7226.80566406250000000
38.07582146000000000 237.20150756642300000 237.10477188229600000 7230.93310546875000000
38.51856357000000000 237.20150756642300000 237.11441054940200000 7235.09814453125000000
38.96130568000000000 237.20150756642300000 237.12158769369100000 7240.09765625000000000
39.40404779000000000 237.20150756642300000 237.12995946407300000 7243.06347656250000000
39.84678990000000000 237.20150756642300000 237.13828444480900000 7245.14208984375000000
40.28953201000000000 237.20150756642300000 237.14085206389400000 7251.09521484375000000
40.73227412000000000 237.20150756642300000 237.14504078030600000 7254.99316406250000000
41.17501623000000000 237.20150756642300000 237.15072035789500000 7257.23046875000000000
41.61775834000000000 237.20150756642300000 237.15433716774000000 7260.63085937500000000
42.06050045000000000 237.20150756642300000 237.15951383113900000 7262.14160156250000000
42.50324256000000000 237.20150756642300000 237.16269046068200000 7264.82714843750000000
42.94598467000000000 237.20150756642300000 237.16405093669900000 7268.53906250000000000
43.38872678000000000 237.20150756642300000 237.16490879654900000 7272.39550781250000000
43.83146889000000000 237.20150756642300000 237.16760873794600000 7274.55664062500000000
44.27421100000000000 237.20150756642300000 237.16971144080200000 7277.01904296875000000
44.71695311000000000 237.20150756642300000 237.17700079083400000 7274.79687500000000000
45.15969522000000000 237.20150756642300000 237.17987626791000000 7275.77587890625000000
45.60243733000000000 237.20150756642300000 237.18330696225200000 7275.65283203125000000
46.04517944000000000 237.20150756642300000 237.18153029680300000 7279.56494140625000000
46.48792155000000000 237.20150756642300000 237.17501103878000000 7287.36865234375000000
46.93066366000000000 237.20150756642300000 237.17447757720900000 7290.57617187500000000
47.37340577000000000 237.20150756642300000 237.17369899153700000 7294.44433593750000000
47.81614788000000000 237.20150756642300000 237.17156305909200000 7299.54003906250000000
48.25888999000000000 237.20150756642300000 237.16819852590600000 7305.84423828125000000
48.70163210000000000 237.20150756642300000 237.16830238699900000 7309.53466796875000000
49.14437421000000000 237.20150756642300000 237.16700449585900000 7314.62548828125000000
49.58711632000000000 237.20150756642300000 237.16558024287200000 7319.88769531250000000
50.02985843000000000 237.20150756642300000 237.16633901000000000 7323.46386718750000000
50.47260054000000000 237.20150756642300000 237.16680943965900000 7327.33496093750000000
50.91534265000000000 237.20150756642300000 237.16816797852500000 7330.37841796875000000
51.35808476000000000 237.20150756642300000 237.17034325003600000 7332.62500000000000000
51.80082687000000000 237.20150756642300000 237.17098057270100000 7335.96630859375000000
52.24356898000000000 237.20150756642300000 237.17250809073400000 7338.37744140625000000
52.68631109000000000 237.20150756642300000 237.17485398054100000 7339.96972656250000000
53.12905320000000000 237.20150756642300000 237.18023970723200000 7338.75878906250000000
53.57179531000000000 237.20150756642300000 237.18268096447000000 7339.59326171875000000
54.01453742000000000 237.20150756642300000 237.18358084559400000 7341.24902343750000000
54.45727953000000000 237.20150756642300000 237.18880072236100000 7339.03759765625000000
54.90002164000000000 237.20150756642300000 237.18652233481400000 7342.83154296875000000
55.34276375000000000 237.20150756642300000 237.18655958771700000 7344.44970703125000000
55.78550586000000000 237.20150756642300000 237.18986183404900000 7343.44921875000000000
56.22824797000000000 237.20150756642300000 237.18928143382100000 7345.55273437500000000
56.67099008000000000 237.20150756642300000 237.19317212700800000 7343.68701171875000000
57.11373219000000000 237.20150756642300000 237.19885841012000000 7340.12353515625000000
57.55647430000000000 237.20150756642300000 237.20275089144700000 7337.51416015625000000
57.99921641000000000 237.20150756642300000 237.20500633120500000 7335.70751953125000000
58.44195852000000000 237.20150756642300000 237.20576956868200000 7334.78808593750000000
58.88470063000000000 237.20150756642300000 237.20403000712400000 7335.79931640625000000
59.32744274000000000 237.20150756642300000 237.20458909869200000 7334.91015625000000000
59.77018485000000000 237.20150756642300000 237.20839604735400000 7331.35253906250000000
60.21292696000000000 237.20150756642300000 237.20830321312000000 7330.85156250000000000
60.65566907000000000 237.20150756642300000 237.20465362072000000 7333.12158203125000000
61.09841118000000000 237.20150756642300000 237.20348596572900000 7333.49560546875000000
61.54115329000000000 237.20150756642300000 237.20344558358200000 7333.21679687500000000
61.98389540000000000 237.20150756642300000 237.20329463481900000 7333.10937500000000000
62.42663751000000000 237.20150756642300000 237.20190197229400000 7334.06445312500000000
62.86937962000000000 237.20150756642300000 237.20166951417900000 7334.12353515625000000
63.31212173000000000 237.20150756642300000 237.20250010490400000 7333.38574218750000000
